synonym_id,species_id,synonym_name,identification_reference
2707,19413,Nephrotoma scalaris,"Meigen, 1818"
2708,19419,Nephtys hombergii,"Savigny, 1818"
2709,19423,Nephtys longosetosa,"Ørsted, 1843"
2710,19427,Nephus includens,"Kirsch, 1871"
2711,19435,Neria cothurnata,"Panzer, 1798"
2712,19435,Neria trivialis,"Loew, 1854"
2713,19446,Nerocila maculata,"Milne Edwards, 1840"
2714,19448,Nesomyrmex dalmasi,"Forel, 1899"
2715,19449,Dulophanes morio,"Fabricius, 1781"
2716,19514,Nicrophorus fossor,"Erichson, 1837"
2717,19527,Nilea major,"Macquart, 1849"
2718,19571,Nomada lepeletieri,"Pérez, 1884"
2719,19583,Nomada lineola,"Panzer, 1798"
2720,19588,Nomada cinctiventris,"Schwarz, 1967"
2721,19599,Nomada glabella,"Thomson, 1870"
2722,19603,Nomada tormentillae,"Alfken, 1901"
2723,19604,Nomada bifida,"Thomson, 1872"
2724,19610,Nomada cinnabarina,"Morawitz, 1872"
2725,19611,Nomada hillana,"Kirby, 1802"
2726,19617,Nopoiulus minutus,"Brandt, 1841"
2727,19617,Nopoiulus venustus,"Meinert, 1868"
2728,19619,Norellia flavicauda,"Meigen, 1826"
2729,19627,Norrbomia opacifrons,"Duda, 1923"
2730,19635,Macropus rufogriseus,"Desmarest, 1817"
2731,19651,Nothrus silvestris,"Canestrini & Fanzago, 1876"
2732,19658,Notiophilus aesthuans,"Motschulsky, 1864"
2733,19658,Notiophilus pusillus,"Waterhouse, 1833"
2734,19667,Notiphila brunnipes,"Loew, 1905"
2735,19667,Notiphila chamaeleon,"Becker, 1896"
2736,19668,Dichaeta caudata,"Fallén, 1813"
2737,19668,Notiphila brevicauda,"Loew, 1860"
2738,19690,Sarcoptes cati,"Hering, 1838"
2739,19692,Prosopodectes chiropteralis,"Trouessart, 1896"
2740,19692,Sarcoptes chiropteralis,"Trouessart, 1896"
2741,19693,Sarcoptes muris,"Mégnin, 1877"
2742,19694,Notoedris musculi,"Oudemans, 1926"
2743,19694,Sarcoptes musculii,"Kraemer, 1865"
2744,19716,Nototeredo norvegica,"Spengler, 1792"
2745,19719,Atylus falcatus,"Metzger, 1871"
2746,19720,Atylus guttatus,"Costa, 1851"
2747,19721,Atylus swammerdamei,"Milne-Edwards, 1830"
2748,19721,Atylus swammerdami,"Milne-Edwards, 1830"
2749,19751,Nycteribia blasii,"Kolenati, 1863"
2750,19752,Nycteribia latreillei,"Leach, 1817"
2751,19752,Nycteribia latreilli,"Leach, 1817"
2752,19758,Nyctia nigrita,"Scopoli, 1763"
2753,19761,Cryphia muralis,"Forster, 1771"
2754,19765,Paratrechina bourbonica,"Forel, 1886"
2755,19766,Paratrechina flavipes,"Smith, 1874"
2756,19768,Paratrechina steinheili,"Forel, 1893"
2757,19770,Paratrechina vividula,"Nylander, 1846"
2758,19795,Obelia plicata,"Hincks, 1868"
2759,19814,Ocenebra erinacea,"Linnaeus, 1758"
2760,19819,Aedes annulipes,"Meigen, 1830"
2761,19819,Aedes quartus,"Martini, 1920"
2762,19820,Aedes flavescens,"Müller, 1764"
2763,19821,Aedes geniculatus,"Olivier, 1791"
2764,19821,Aedes lateralis,"Meigen, 1818"
2765,19821,Aedes ornatus,"Meigen, 1818"
2766,19822,Aedes nigrinus,"Eckstein, 1918"
2767,19824,Aedes diversus,"Theobald, 1901"
2768,19824,Aedes rusticus,"Rossi, 1790"
2769,19825,Ochlodes faunus,"Bremer & Grey, 1853"
2770,19842,Cryptobium collare,"Reitter, 1884"
2771,19843,Cryptobium fracticorne,"Paykull, 1800"
2772,19846,Ancyrophorus longipennis,"Fairmaire & Laboulbène, 1856"
2773,19849,Ocenebra inornata,"Récluz, 1851"
2774,19849,Ocenebra inornatus,"Récluz, 1851"
2775,19852,Metaspidiotus stauntoniae,"Takagi, 1957"
2776,19857,Ocydromia scutellata,"Meigen, 1820"
2777,19862,Ocypus nero,"Faldermann, 1835"
2778,19869,Ocytata antiqua,"Meigen, 1824"
2779,19871,Calodera picina,"Aubé, 1850"
2780,19871,Deubelia picina,"Aubé, 1850"
2781,19876,Pisidium moitessierianum,"Paladilhe, 1866"
2782,19877,Pisidium tenuilineatum,"Stelfox, 1918"
2783,19924,Oebalia melaleuca,"Meigen, 1824"
2784,19924,Oebalia rufitarsis,"Meigen, 1824"
2785,19932,Paroecetis struckii,"Klapalek, 1903"
2786,19957,Oedemera subulata,"Olivier, 1795"
2787,19979,Oenanthe oenanthe,"Dixon, 1882"
2788,20008,Labidocarpus belsorum,"van Eyndhoven, 1940"
2789,20008,Labidocarpus cristatus,"Lawrence, 1953"
2790,20038,Oligolophus hansenii,"Kraepelin, 1896"
2791,20040,Oligoneuria rhenana,"Imhoff, 1852"
2792,20048,Oligosita fuscata,"Soyka, 1932"
2793,20049,Oligosita nigromaculata,"Soyka, 1931"
2794,20057,Oligota atomaria,"Erichson, 1837"
2795,20059,Schmidtiella gemmarum,"Rübsaamen, 1914"
2796,20066,Laelaps placentulus,"Berlese, 1887"
2797,20066,Pseudoparasitus placentulus,"Berlese, 1887"
2798,20067,Pseudoparasitus sellnicki,"Bregetova & Koroleva, 1964"
2799,20068,Hypoaspis veneta,"Berlese, 1904"
2800,20068,Pseudoparasitus venetus,"Berlese, 1904"
2801,20088,Omalus aeneus,"Mocsáry, 1887"
2802,20090,Omisus rezvoji,"Chernovskij, 1937"
2803,20091,Ommastrephes bartrami,"Lesueur, 1821"
2804,20091,Sthenoteuthis bartrami,"Lesueur, 1821"
2805,20098,Omocestus ventralis,"Zetterstedt, 1821"
2806,20158,Salmo gairdneri,"Richardson, 1836"
2807,20163,Laelaps multispinosa,"Banks, 1909"
2808,20165,Onesia sepulchralis,"Meigen, 1826"
2809,20165,Onesia sepulcralis,"Meigen, 1826"
2810,20187,Aphorura ambulans,"Linnaeus, 1758"
2811,20187,Lipara ambulans,"Linnaeus, 1758"
2812,20187,Onychiurus circulans,"Gisin, 1952"
2813,20191,Sterna anaethetus,"Scopoli, 1786"
2814,20221,Joelia connexa,"Sellnick, 1928"
2815,20221,Notaspis borussicus,"Sellnick, 1909"
2816,20221,Tectoribates connexus,"Sellnick, 1928"
2817,20222,Ophidonais serpentina,"Müller, 1773"
2818,20225,Ophiogomphus serpentinus,"Charpentier, 1825"
2819,20255,Leiognathus lacertinus,"Berlese, 1892"
2820,20256,Dermanyssus natricis,"Gervais, 1844"
2821,20256,Ichoronyssus serpentium,"Hirst, 1915"
2822,20257,Liponyssus saurarum,"Oudemans, 1901"
2823,20257,Macronyssus saurarum,"Oudemans, 1901"
2824,20257,Oudemansiella saurarum,"Oudemans, 1901"
2825,20261,Ophiura texturata,"Lamarck, 1816"
2826,20266,Harpalus diffinis,"Dejean, 1829"
2827,20267,Ophonus nitidulus,"Stephens, 1828"
2828,20281,Opilio ravennae,"Spoek, 1962"
2829,20322,Opomyza nathaliae,"Egger, 1862"
2830,20326,Lauroppia falcata,"Paoli, 1908"
2831,20327,Damaeosoma falcatum,"Willmann, 1929"
2832,20327,Oppia fissurata,"Hammer, 1952"
2833,20328,Damaeosoma corrugatum,"Berlese, 1904"
2834,20328,Notaspis sculptis,"Warburton & Pearce, 1905"
2835,20333,Phytoecia coerulescens,"Scopoli, 1763"
2836,20337,Orbinia latreilli,"Audouin & Milne Edwards, 1833"
2837,20338,Orbinia sertulata,"Savigny, 1820"
2838,20342,Orchesella villosa,"Stach, 1930"
2839,20347,Rhynchaenus alni,"Linnaeus, 1758"
2840,20348,Rhynchaenus rufus,"Schrank, 1781"
2841,20349,Rhynchaenus calceatus,"Germar, 1821"
2842,20350,Rhynchaenus erythropus,"Germar, 1821"
2843,20351,Rhynchaenus fagi,"Linnaeus, 1758"
2844,20352,Rhynchaenus signifer,"Creutzer, 1799"
2845,20353,Rhynchaenus jota,"Fabricius, 1787"
2846,20354,Rhynchaenus pilosus,"Fabricius, 1781"
2847,20355,Rhynchaenus quercus,"Linnaeus, 1758"
2848,20356,Rhynchaenus rusci,"Herbst, 1795"
2849,20357,Rhynchaenus testaceus,"Müller, 1776"
2850,20364,Oreina rugulosa,"Suffrian, 1851"
2851,20370,Orfelia basalis,"Winnertz, 1863"
2852,20373,Orfelia tristis,"Lundström, 1911"
2853,20374,Orfelia cincta,"Winnertz, 1863"
2854,20374,Orfelia flavipes,"Meigen, 1818"
2855,20374,Orfelia nana,"Macquart, 1826"
2856,20374,Orfelia succincta,"Meigen, 1838"
2857,20375,Orfelia infuscata,"Winnertz, 1863"
2858,20398,Oribatella decumana,"Berlese, 1910"
2859,20401,Oribatella meridionalis,"Berlese, 1908"
2860,20401,Oribatella willmanni,"Subias & Gil-Martin, 1995"
2861,20404,Xenillus limburgiensis,"Oudemans, 1912"
2862,20417,Ormosia cornuta,"De Meijere, 1918"
2863,20420,Ormosia uncinata,"De Meijere, 1918"
2864,20427,Polynema longula,"Förster, 1847"
2865,20427,Polynema pulla,"Förster, 1847"
2866,20435,Ornithomya viridis,"Latreille, 1805"
2867,20439,Bdellonyssus bacoti,"Hirst, 1913"
2868,20439,Hirstionyssus musculi,"Domrow, 1963"
2869,20439,Leiognathus bacoti,"Hirst, 1913"
2870,20440,Cryptonyssus pavlovskii,"Radovsky, 1969"
2871,20440,Liponyssus pipistrelli,"Oudemans, 1903"
2872,20440,Macronyssus pipistrelli,"Oudemans, 1903"
2873,20441,Dermanyssus sylviarum,"Canestrini & Fanzago, 1877"
2874,20441,Fonsecaonyssus sylviarum,"Canestrini & Fanzago, 1877"
2875,20451,Lasioseius berlesei,"Westerboer, 1963"
2876,20451,Lasioseius frondeus,"Karg, 1965"
2877,20451,Neojordensia lawrencei,"Evans, 1957"
2878,20452,Orthagoriscicola muricata,"Krøyer, 1837"
2879,20474,Comasinus setiger,"Beck, 1817"
2880,20500,Halarachne attenuata,"Banks, 1910"
2881,20500,Halarachne reflexa,"Tubb, 1937"
2882,20501,Halarachne diminuata,"Doetschman, 1944"
2883,20520,Orthoperus punctulatus,"Reitter, 1876"
2884,20568,Glycyphagus dispar,"Michael, 1886"
2885,20568,Labidophorus dispar,"Michael, 1886"
2886,20569,Labidophorus soricis,"Oudemans, 1915"
2887,20578,Oscinella fumipennis,"Meigen, 1830"
2888,20578,Oscinella nigrita,"Meigen, 1838"
2889,20579,Oscinella albiseta,"Meigen, 1830"
2890,20583,Oscinimorpha hollandica,"Duda, 1932"
2891,20593,Osmia rufa,"Linnaeus, 1758"
2892,20598,Osmia fulviventris,"Panzer, 1798"
2893,20617,Oswaldia sordidisquama,"Zetterstedt, 1844"
2894,20617,Oswaldia wulpii,"Brauer & von Bergenstamm, 1891"
2895,20624,Othius myrmecophilus,"Kiesenwetter, 1843"
2896,20625,Maera othonis,"Milne Edwards, 1830"
2897,20626,Otiorhynchus apenninus,"Stierlin, 1883"
2898,20632,Otiorhynchus frisius,"Schneider, 1896"
2899,20637,Otiorhynchus liguricus,"Apfelbeck, 1897"
2900,20637,Otiorhynchus salicicola,"Heyden, 1908"
2901,20643,Otiorhynchus lugdunensis,"Boheman, 1843"
2902,20654,Sarcoptes cynotis,"Hering, 1838"
2903,20666,Oulema gallaeciana,"Heyden, 1870"
2904,20686,Frontipoda carpenteri,"Halbert, 1911"
2905,20688,Frontipoda musculus,"Müller, 1776"
2906,20710,Oxycera formosa,"Meigen, 1822"
2907,20713,Oxycera pulchella,"Meigen, 1822"
2908,20737,Oxyna proboscidea,"Loew, 1844"
2909,20738,Oxyna pantherina,"Fallén, 1820"
2910,20774,Agonum obscurum,"Herbst, 1784"
2911,20782,Apion pseudocerdo,"Dieckmann, 1971"
2912,20803,Ozirhincus chrysanthemi,"Loew, 1850"
2913,20803,Ozirhincus crassipes,"Winnertz, 1853"
2914,20803,Ozirhincus tanaceti,"Kieffer, 1889"
2915,20807,Oxyptila atomaria,"Panzer, 1801"
2916,20808,Oxyptila brevipes,"Hahn, 1826"
2917,20809,Oxyptila claveata,"Walckenaer, 1837"
2918,20809,Ozyptila nigrita,"Thorell, 1875"
2919,20810,Oxyptila praticola,"Koch, 1837"
2920,20811,Oxyptila pullata,"Thorell, 1875"
2921,20813,Oxyptila sanctuaria,"Cambridge, 1871"
2922,20814,Oxyptila scabricula,"Westring, 1851"
2923,20815,Oxyptila simplex,"Cambridge, 1862"
2924,20816,Oxyptila trux,"Blackwall, 1846"
2925,20817,Oxyptila westringi,"Thorell, 1873"
2926,20828,Cryptostemma waltli,"Fieber, 1860"
2927,20829,Thieliana navis,"Millard, 1959"
2928,20847,Pachylaelaps troglophilus,"Willmann, 1940"
2929,20858,Pachymerus lineaticollis,"Pic, 1906"
2930,20894,Judolia cerambyciformis,"Schrank, 1781"
2931,20912,Pagurus cuanensis,"Bell, 1845"
2932,20913,Pagurus sculptimanus,"Lucas, 1846"
2933,20914,Pagurus prideauxi,"Leach, 1815"
2934,20917,Palaeacarus gallicus,"Grandjean, 1932"
2935,20923,Palaemonetes varians,"Leach, 1814"
2936,20927,Pales cilipeda,"Rondani, 1859"
2937,20928,Pales opulenta,"Herting, 1980"
2938,20938,Palloptera parallela,"Loew, 1858"
2939,20940,Palloptera arcuata,"Fabricius, 1781"
2940,20940,Palloptera campta,"Czerny, 1934"
2941,20943,Palloptera angelicae,"von Roser, 1840"
2942,20943,Palloptera trimaculata,"Meigen, 1826"
2943,20956,Palpomyia longicornis,"Kieffer, 1919"
2944,20957,Palpomyia ephippium,"Zetterstedt, 1855"
2945,20958,Palpomyia semifumosa,"Goetghebuer, 1922"
2946,20959,Palpomyia ferruginea,"Meigen, 1830"
2947,20960,Palpomyia cinerea,"Macquart, 1826"
2948,20960,Palpomyia edwardsi,"De Meijere, 1946"
2949,20966,Palpomyia laticollis,"Goetghebuer, 1922"
2950,20993,Pamphilius viridipes,"Van Achterberg & van Aartsen, 1986"
2951,21011,Pamphilius nigricornis,"Snellen van Vollenhoven, 1858"
2952,21055,Oligonychus muscorum,"Oudemans, 1929"
2953,21056,Aulops alpina,"Rambur, 1842"
2954,21064,Oribella paolii,"Evans, 1954"
2955,21065,Oribella paolii,"Oudemans, 1913"
2956,21084,Parablastothrix vespertinus,"Mercet, 1921"
2957,21088,Neobrachiella bispinosa,"Von Nordmann, 1832"
2958,21089,Neobrachiella rostrata,"Krøyer, 1837"
2959,21090,Brachypoda modesta,"Koenike, 1911"
2960,21103,Parachironomus longiforceps,"Kieffer, 1921"
2961,21104,Parachironomus arcuatus,"Goetghebuer, 1919"
2962,21105,Parachironomus littorellus,"Goetghebuer, 1931"
2963,21106,Parachironomus unicolor,"Van der Wulp, 1859"
2964,21109,Parachironomus baciliger,"Kieffer, 1921"
2965,21117,Paracladopelma laminata,"Kieffer, 1921"
2966,21118,Paracladopelma nigritula,"Goetghebuer, 1942"
2967,21125,Corymbia fulva,"De Geer, 1775"
2968,21129,Paracrocera borealis,"Zetterstedt, 1838"
2969,21138,Acarus geniculatus,"Johnston, 1849"
2970,21138,Damaeus nodipes,"Koch, 1839"
2971,21143,Paradelphomyia selenis,"Haliday, 1833"
2972,21158,Pergamasus integer,"Bhattacharyya, 1963"
2973,21159,Lysigamasus lapponicus,"Trägårdh, 1910"
2974,21159,Pergamasus lapponicus,"Trägårdh, 1910"
2975,21160,Lysigamasus parrunciger,"Bhattacharyya, 1963"
2976,21160,Pergamasus parrunciger,"Bhattacharyya, 1963"
2977,21161,Parasitus longulus,"Oudemans, 1902"
2978,21162,Pergamasus runciger,"Berlese, 1904"
2979,21163,Pergamasus schweitzeri,"Bhattacharyya, 1963"
2980,21165,Lysigamasus truncus,"Schweizer, 1961"
2981,21166,Parasitus wasmanni,"Oudemans, 1902"
2982,21189,Paralimnophyes hydrophilus,"Goetghebuer, 1921"
2983,21197,Chydorus piger,"Sars, 1862"
2984,21200,Paramerina pygmaea,"Van der Wulp, 1874"
2985,21222,Paranais litoralis,"Müller, 1784"
2986,21235,Pteroptus rhinolophinus,"Koch, 1841"
2987,21246,Mosotalesus impressus,"Fabricius, 1793"
2988,21247,Mosotalesus nigricornis,"Panzer, 1799"
2989,21264,Sagitta setosa,"Müller, 1847"
2990,21269,Parascythopus exsulans,"Heijerman & Magnano, 2000"
2991,21271,Paraseiulus incognitus,"Wainstein & Arutyunyan, 1967"
2992,21271,Paraseiulus xinigensis,"Chen & Chu, 1980"
2993,21271,Seiulus soleiger,"Ribaga, 1904"
2994,21271,Typhlodromus trimediosetus,"Xin, Liang & Ke, 1980"
2995,21272,Paraseiulus ostiolatus,"Athias-Henriot, 1978"
2996,21272,Paraseiulus subsoleiger,"Wainstein, 1962"
2997,21272,Typhlodromus amaliae,"Ragusa & Swirski, 1976"
2998,21272,Typhlodromus talbii,"Athias-Henriot, 1960"
2999,21272,Typhlodromus tetramedius,"Zaher & Shehata, 1970"
3000,21273,Typhlodromus triporus,"Chant & Shaul, 1982"
3001,21277,Parasitus crinitosimilis,"Vitzthum, 1930"
3002,21277,Parasitus crinitus,"Oudemans, 1903"
3003,21277,Parasitus dubiosus,"Vitzthum, 1930"
3004,21278,Acarus fucorum,"DeGeer, 1778"
3005,21278,Gamasus asaroticus,"Koch, 1839"
3006,21278,Gamasus hirtus,"Kramer, 1876"
3007,21278,Gamasus litus,"Koch, 1836"
3008,21278,Parasitus bomborum,"Oudemans, 1902"
3009,21291,Eugamasus ferox,"Trägårdh, 1910"
3010,21291,Gamasus anglicus,"Hull, 1918"
3011,21291,Gamasus crassus,"Kramer, 1876"
3012,21291,Gamasus loricatus,"Wankel, 1861"
3013,21291,Gamasus niveus,"Wankel, 1861"
3014,21279,Parasitus talparum,"Oudemans, 1913"
3015,21280,Gamasus americanus,"Berlese, 1906"
3016,21280,Phorytocarpais americanus,"Berlese, 1906"
3017,21283,Acarus coleoptratorum,"Linneaus, 1758"
3018,21283,Gamasodes fucorum,"Oudemans & Voigts, 1904"
3019,21283,Parasitus bremensis,"Oudemans & Voigts, 1904"
3020,21283,Parasitus coleoptratorum,"Oudemans, 1904"
3021,21285,Parasitus eta,"Oudemans & Voigts, 1904"
3022,21286,Gamasus fimetorum,"Berlese, 1904"
3023,21286,Parasitus affinis,"Oudemans, 1904"
3024,21288,Gamasus hortivagus,"Berlese, 1903"
3025,21289,Eugamasus hyalinus,"Willmann, 1949"
3026,21292,Eugamasus cornutus,"G. & R.Canestrini, 1882"
3027,21292,Eugamasus epsilon,"Oudemans & Voigt, 1904"
3028,21292,Parasitus cornutus,"Oudemans, 1902"
3029,21292,Porrhostaspis lunulata,"Mueller, 1859"
3030,21293,Gamasus mammillatus,"Berlese, 1904"
3031,21294,Gamasus monticolus,"Berlese, 1906"
3032,21296,Gamasus neglectus,"Berlese, 1903"
3033,21298,Eugamasus triramosus,"Leitner, 1946"
3034,21298,Vulgarogamasus triramosus,"Leitner, 1946"
3035,21304,Sechellobolus dictyonotus,"Latzel, 1895"
3036,21305,Achaearanea lunata,"Clerck, 1757"
3037,21306,Achaearanea simulans,"Thorell, 1875"
3038,21308,Achaearanea tepidariorum,"Koch, 1841"
3039,21330,Paratanytarsus confusus,"Palmen, 1960"
3040,21333,Paratanytarsus nigrofasciatus,"Goetghebuer, 1921"
3041,21335,Paratanytarsus abdominalis,"Staeger, 1839"
3042,21335,Paratanytarsus danicus,"Van der Wulp, 1874"
3043,21341,Paratendipes albitibia,"Kieffer, 1922"
3044,21342,Paratendipes intermedius,"Chernovskij, 1949"
3045,21343,Paratendipes transcaucasicus,"Chernovskij, 1949"
3046,21345,Parathalestris harpacticoides,"Claus, 1863"
3047,21347,Thyas barbigera,"Viets, 1908"
3048,21349,Thyas dirempta,"Koenike, 1912"
3049,21350,Thyas pachystoma,"Koenike, 1914"
3050,21351,Thyas palustris,"Koenike, 1912"
3051,21381,Trizerconoides radiatus,"Berlese, 1910"
3052,21381,Zercon radiatus,"Berlese, 1914"
3053,21401,Paregle ruficeps,"Meigen, 1826"
3054,21401,Paregle spreta,"Meigen, 1826"
3055,21405,Porricondyla argentifera,"De Meijere, 1906"
3056,21406,Porricondyla venusta,"Winnertz, 1853"
3057,21418,Seiurus noveboracensis,"Gmelin, 1789"
3058,21459,Chrysallida interstincta,"Adams, 1797"
3059,21508,Rivoltasia latior,"Canestrini, 1894"
3060,21510,Sturnus roseus,"Linnaeus, 1758"
3061,21513,Patella intermedia,"Murray, 1857"
3062,21514,Ansates pellucida,"Linnaeus, 1758"
3063,21537,Polypogon plumigeralis,"Hübner, 1825"
3064,21538,Polypogon strigilata,"Linnaeus, 1758"
3065,21550,Pediaspis sorbi,"Tischbein, 1852"
3066,21553,Pedicia tipulina,"Egger, 1863"
3067,21555,Pedicia schienerii,"Kolenati, 1859"
3068,21555,Pedicia schineri,"Kolenati, 1859"
3069,21579,Leptura revestita,"Linnaeus, 1767"
3070,21581,Pegomya mitis,"Meigen, 1826"
3071,21582,Pegomya esuriens,"Meigen, 1826"
3072,21584,Pegomya pallipes,"Stein, 1906"
3073,21586,Pegomya labimargo,"Pandellé, 1901"
3074,21588,Pegomya ephippium,"Zetterstedt, 1846"
3075,21588,Pegomya univittata,"von Roser, 1840"
3076,21589,Pegomya chenopodii,"Rondani, 1866"
3077,21591,Pegomya genupuncta,"Stein, 1906"
3078,21592,Pegomya rufipes,"Fallén, 1825"
3079,21593,Pegomya flavipes,"Fallén, 1825"
3080,21597,Pegomya nigritarsis,"Zetterstedt, 1838"
3081,21598,Pegomya pallida,"Stein, 1906"
3082,21599,Pegomya silacea,"Meigen, 1826"
3083,21602,Pegomya latitarsis,"Zetterstedt, 1846"
3084,21604,Pegoplata sulciventris,"Zetterstedt, 1845"
3085,21609,Solea lascaris,"Risso, 1810"
3086,21612,Xoloptes didactylus,"Trouessart & Mégnin, 1885"
3087,21632,Peleteria nigricornis,"Meigen, 1838"
3088,21655,Pelomyiella angustifacies,"De Meijere, 1928"
3089,21655,Pelomyiella kuntzei,"Czerny, 1928"
3090,21657,Rana esculenta,"Linnaeus, 1758"
3091,21658,Rana lessonae,"Camerano, 1882"
3092,21659,Rana ridibunda,"Pallas, 1771"
3093,21694,Penicillidia dufouri,"Westwood, 1835"
3094,21694,Penicillidia frauenfeldi,"Kolenati, 1856"
3095,21698,Pennella crassicornis,"Steenstrupp & Lütken, 1861"
3096,21700,Thera firmata,"Hübner, 1822"
3097,21715,Penthetria holosericea,"Meigen, 1818"
3098,21727,Perccottus glenni,"Dybowski, 1877"
3099,21730,Balanus perforatus,"Buizer, 1978"
3100,21731,Galumna retalata,"Oudemans, 1915"
3101,21731,Zetes nervosus,"Berlese, 1914"
3102,21733,Gamasus alpinus,"Berlese, 1903"
3103,21734,Gamasus brevicornis,"Berlese, 1903"
3104,21736,Lysigamasus conus,"Karg, 1971"
3105,21738,Acarus crassipes,"Linnaeus, 1758"
3106,21738,Acarus testudinarius,"Hermann, 1804"
3107,21738,Gamasus quinquespinosus,"Kramer, 1876"
3108,21738,Holostaspis testudo,"Mueller, 1859"
3109,21738,Pergamasus longicornis,"Berlese, 1906"
3110,21739,Gamasus diversus,"Halbert, 1915"
3111,21740,Gamasus decipiens,"Berlese, 1906"
3112,21740,Pergamasus similis,"Willmann, 1953"
3113,21742,Gamasus longicornis,"Berlese, 1906"
3114,21744,Lysigamasus misellus,"Berlese, 1904"
3115,21746,Gamasus norvegicus,"Berlese, 1905"
3116,21746,Gamasus septentrionalis,"Oudemans, 1902"
3117,21747,Gamasus noster,"Berlese, 1903"
3118,21748,Lysigamasus puerilis,"Karg, 1963"
3119,21748,Pergamasus natthistmus,"Bhattacharyya, 1963"
3120,21749,Gamasus quisquiliarum,"Canestrini, 1882"
3121,21749,Pergamasus australicus,"Womersley, 1942"
3122,21752,Gamasus runcatellus,"Berlese, 1903"
3123,21752,Lysigamasus runcatellus,"Berlese, 1903"
3124,21752,Pergamasus teutonicus,"Willmann, 1956"
3125,21753,Amblygamasus septentrionalis,"Oudemans, 1902"
3126,21753,Parasitus septentrionalis,"Oudemans, 1902"
3127,21754,Paragamasus similis,"Willmann, 1953"
3128,21755,Lysigamasus vagabundus,"Karg, 1968"
3129,21755,Pergamasus mniophilus,"Micherdzinski, 1969"
3130,21758,Peribaea fissicornis,"Strobl, 1910"
3131,21767,Periclista pubescens,"Konow, 1886"
3132,21797,Perilissus holmgreni,"Habermehl, 1925"
3133,21812,Hydrobia ulvae,"Pennant, 1777"
3134,21814,Parus ater,"Linnaeus, 1758"
3135,21825,Periplaneta brunneus,"Burmeister, 1838"
3136,21835,Periscepsia nigrans,"Miegen, 1826"
3137,21868,Perla burmeisteriana,"Claassen, 1936"
3138,21870,Perlodes mortoni,"Klapalek, 1906"
3139,21876,Peromitra bernuthi,"Egger, 1862"
3140,21885,Dermaleichus aluconis,"Buchholz, 1869"
3141,21886,Petricola pholadiformis,"Lamarck, 1818"
3142,21981,Phalacrotophora nigrocincta,"De Meijere, 1907"
3143,21991,Steganopus tricolor,"Vieillot, 1819"
3144,22012,Phania pseudofunesta,"Villeneuve, 1931"
3145,22015,Phaonia rufiseta,"Zettersstedt, 1860"
3146,22016,Phaonia alpina,"Rondani, 1871"
3147,22016,Phaonia basalis,"Zetterstedt, 1838"
3148,22016,Phaonia innoxia,"Meigen, 1838"
3149,22020,Phaonia erratica,"Fallén, 1825"
3150,22021,Phaonia vagans,"Fallén, 1825"
3151,22027,Phaonia plumbea,"Meigen, 1826"
3152,22029,Phaonia trigonospila,"Czerny, 1901"
3153,22029,Phaonia vittifera,"Zetterstedt, 1845"
3154,22035,Phaonia populi,"Meigen, 1826"
3155,22035,Phaonia scutellaris,"Fallén, 1825"
3156,22037,Phaonia variegata,"Meigen, 1826"
3157,22039,Phaonia signata,"Meigen, 1826"
